m1,b1,m2,b2,m3,b3,mode,load,tput_m1,tput_m2,tput_m3,total_p90_m1,total_p90_m2,total_p90_m3,total_p99_m1,total_p99_m2,total_p99_m3,total_p100_m1,total_p100_m2,total_p100_m3,slo_m1,slo_violation_m1,slo_m2,slo_violation_m2,slo_m3,slo_violation_m3,slo_violation_no
squeezenet1_0,16,efficientnet_b5,4,squeezenet1_0,4,mig,1.0,2448.81191311698,254.6932063881904,1424.478043293669,6.825923919677734,15.970778465270996,2.960634231567384,7.777929306030273,16.560630798339844,3.4170150756835938,16.92342758178711,28.14626693725586,14.673471450805664,13.02,1,73.14999999999999,0,9.59,1,2
efficientnet_b6,32,inception_v3,16,resnet50,2,mps-uncap,1.0,625.715886959957,576.7595088494761,189.0278834392469,51.75948143005371,33.078670501708984,17.224597930908203,52.23848819732666,35.13171672821045,19.303407669067383,61.41281127929688,41.8703556060791,20.912647247314453,140.455,0,40.355,1,24.115,0,1
efficientnet_b6,32,inception_v3,16,resnet50,2,mig,1.0,395.86954229695056,932.773297995285,402.9456796033084,81.21819496154785,17.41030216217041,5.040407180786133,83.42696189880371,18.387486934661865,5.230960845947264,90.57235717773438,25.562763214111328,13.5040283203125,140.455,0,40.355,0,24.115,0,0
densenet169,32,mobilenet_v3_small,16,resnet101,16,mps-uncap,1.0,805.5773702336135,2002.9840467523727,666.3698549534911,41.14668369293213,11.904239654541016,26.599645614624023,42.03893184661865,14.643311500549318,28.585772514343265,52.85525321960449,16.91412925720215,36.04626655578613,75.495,0,21.49,0,43.995,0,0
densenet169,32,mobilenet_v3_small,16,resnet101,16,mig,1.0,785.4897445442862,3833.715597329341,438.6177010951679,41.306257247924805,4.271745681762695,36.85975074768066,43.27666759490967,4.763364791870117,37.93240308761597,44.89302635192871,7.522821426391602,39.94607925415039,75.495,0,21.49,0,43.995,0,0
alexnet,16,resnet50,2,squeezenet1_0,16,mps-uncap,1.0,5736.629172901454,226.49269336507567,2982.048933259533,3.1766891479492188,10.125494003295898,5.746364593505859,3.702402114868164,10.917792320251465,6.174921989440918,15.26808738708496,17.221689224243164,19.20151710510254,6.755,1,24.115,0,13.02,1,2
alexnet,16,resnet50,2,squeezenet1_0,16,mig,1.0,5863.179879858329,396.90164911380856,1540.1947390592466,2.926349639892578,5.076885223388672,10.70713996887207,3.34813594818115,5.256600379943848,11.199378967285147,17.046451568603516,12.241125106811523,21.314144134521484,6.755,1,24.115,0,13.02,1,2
squeezenet1_1,32,resnet34,2,vgg11,16,mps-uncap,1.0,3055.301072279385,134.38449445771025,1828.7769177150255,11.518383026123049,17.56291389465332,9.401798248291016,12.333922386169434,18.28130722045898,10.684583187103271,18.909215927124023,22.8269100189209,19.963979721069336,15.995,1,13.825,1,21.77,0,2
squeezenet1_1,32,resnet34,2,vgg11,16,mig,1.0,4060.906775725376,540.1263358198307,782.8815162365313,8.323526382446289,3.7534236907958975,20.87421417236328,9.688110351562502,3.9144325256347656,21.5514612197876,11.623859405517578,5.195856094360352,23.19264411926269,15.995,0,13.825,0,21.77,1,1
vgg19,32,densenet161,8,resnet50,8,mps-uncap,1.0,1142.1864932316785,75.5466410881276,262.7759992885552,29.11531925201416,111.16046905517578,35.048770904541016,29.79389429092408,112.58815765380858,40.16139268875122,35.52961349487305,116.50991439819336,42.59324073791504,77.805,0,77.105,1,23.975,1,2
vgg19,32,densenet161,8,resnet50,8,mig,1.0,628.8378764650482,252.5036946469436,606.8471450969804,51.29098892211914,31.90579414367676,13.332605361938477,53.12663793563843,32.890076637268066,13.934850692749023,53.92098426818848,43.79439353942871,27.33492851257324,77.805,0,77.105,0,23.975,1,1
mobilenet_v2,32,densenet121,8,resnet18,4,mps-uncap,1.0,3431.2969592688014,423.2650412371786,1066.3722455912653,10.177993774414064,19.845271110534668,6.139540672302247,11.138832569122314,20.89662075042725,6.887819766998291,20.460128784179688,26.99899673461914,17.92430877685547,23.45,0,55.685,0,8.295,1,1
mobilenet_v2,32,densenet121,8,resnet18,4,mig,1.0,2622.850741489138,540.722622416545,1437.0991570144954,12.648439407348633,15.054941177368164,2.895832061767578,14.254472255706789,15.66603660583496,3.144316673278809,19.374608993530277,20.276546478271484,9.68790054321289,23.45,0,55.685,0,8.295,1,1
resnet152,32,vgg11,32,vgg19,8,mps-uncap,1.0,202.8904313695068,1783.6034200691556,319.70947668389226,162.47544288635254,19.53761577606201,28.432226181030277,165.69068431854248,22.378647327423096,32.37225532531739,169.33703422546387,31.239748001098636,35.1259708404541,95.725,1,39.62,0,23.275,1,2
resnet152,32,vgg11,32,vgg19,8,mig,1.0,537.8907046545903,802.7894103337235,339.10163586501784,59.99369621276856,40.27907848358154,23.80657196044922,63.59038352966308,43.7976336479187,24.356088638305664,71.19202613830566,45.32194137573242,27.487993240356445,95.725,0,39.62,1,23.275,1,2
efficientnet_b5,32,mobilenet_v2,2,resnet18,2,mps-uncap,1.0,947.107086109074,284.6212634462757,392.2400832164869,34.035444259643555,12.165832519531252,8.748292922973633,34.464120864868164,12.95496940612793,10.144472122192385,44.76666450500488,16.873836517333984,16.419649124145508,106.645,0,20.65,0,8.33,1,1
efficientnet_b5,32,mobilenet_v2,2,resnet18,2,mig,1.0,520.3371880519516,498.043110214849,943.4277248022707,61.719512939453125,4.080295562744141,2.1982192993164062,64.03022766113281,4.250764846801758,2.326765060424804,71.16222381591797,12.986183166503906,14.273643493652344,106.645,0,20.65,0,8.33,1,1
vgg16,32,resnet18,32,squeezenet1_0,2,mps-uncap,1.0,1271.0894120920825,1271.6207018410714,164.24374385160223,25.66635608673096,25.638175010681152,22.51160144805908,26.241493225097653,26.082303524017338,23.428821563720703,33.29324722290039,32.387495040893555,30.851364135742188,67.62,0,17.955,1,9.485,1,2
vgg16,32,resnet18,32,squeezenet1_0,2,mig,1.0,742.3595823295224,2096.486843916446,1137.7274586596714,43.77415180206299,15.788292884826658,1.7724037170410156,45.24719715118408,17.594935894012455,1.95704460144043,52.454233169555664,25.157928466796875,9.12332534790039,67.62,0,17.955,1,9.485,0,1
vgg19,4,densenet201,32,squeezenet1_1,8,mps-uncap,1.0,494.1608700495326,536.4474982622123,1515.5198455985535,10.42790412902832,60.78145503997803,6.641149520874023,12.781267166137694,61.80561780929566,10.733842849731444,17.23313331604004,75.2573013305664,16.551971435546875,13.02,1,94.15,0,8.855,1,2
vgg19,4,densenet201,32,squeezenet1_1,8,mig,1.0,481.517793117021,367.0189146296337,2396.950298130864,8.419084548950195,87.48226165771484,3.448009490966797,8.824739456176758,89.76805210113525,3.8163375854492174,14.939069747924805,91.77422523498537,9.946107864379885,13.02,1,94.15,0,8.855,1,2
alexnet,4,alexnet,2,inception_v3,4,mps-uncap,1.0,3545.892705224426,1831.6922365219475,426.87903602795217,1.2464523315429688,1.2192726135253906,9.662628173828123,1.3777256011962904,1.376628875732422,10.034298896789547,10.695457458496094,12.609004974365234,18.918275833129883,3.57,1,3.57,1,40.425,0,2
alexnet,4,alexnet,2,inception_v3,4,mig,1.0,3093.1643501921512,1333.7990310350317,457.10037846733695,1.3799667358398438,1.5802383422851562,8.864402770996094,1.6982555389404297,1.822471618652344,9.249348640441896,14.785289764404297,9.984731674194336,20.917415618896484,3.57,1,3.57,1,40.425,0,2
densenet121,32,efficientnet_b6,4,inception_v3,2,mps-uncap,1.0,1374.9463249357937,171.86739495583114,150.00155760660888,23.60367774963379,23.69356155395508,16.707897186279297,23.9863395690918,24.07536506652832,17.415390014648434,33.957481384277344,33.100128173828125,26.60059928894043,59.535,0,85.855,0,40.18,0,0
densenet121,32,efficientnet_b6,4,inception_v3,2,mig,1.0,996.310847036202,211.0091467325537,229.50852047137167,32.38935470581055,19.03982162475586,8.818626403808594,34.37767028808594,19.7655725479126,9.286048412322998,42.020320892333984,31.441688537597656,21.72398567199707,59.535,0,85.855,0,40.18,0,0
vgg16,4,alexnet,16,vgg19,16,mps-uncap,1.0,310.708106618122,2346.9469303127557,855.4346058853786,15.532255172729492,9.234142303466797,19.50669288635254,16.373872756958008,11.238212585449215,20.27866840362549,17.328739166259766,18.95904541015625,26.25894546508789,11.515,1,6.755,1,41.37,0,2
vgg16,4,alexnet,16,vgg19,16,mig,1.0,540.1792793808207,3906.097280600493,373.71401488932094,7.54094123840332,4.325389862060547,43.2401180267334,8.025884628295898,5.271925926208496,44.464473724365234,19.17743682861328,11.815309524536133,48.75969886779785,11.515,1,6.755,1,41.37,1,3
vgg13,4,densenet169,16,efficientnet_b6,4,mps-uncap,1.0,880.5641800791078,439.59263591710027,133.11165815838706,5.719947814941405,37.41707801818848,31.589031219482425,6.96467399597168,38.46147537231445,32.65760421752929,14.422178268432615,45.78661918640137,38.13576698303223,10.01,1,78.47,0,85.855,0,1
vgg13,4,densenet169,16,efficientnet_b6,4,mig,1.0,659.6309463301574,443.8505795409884,201.4676061894673,6.254196166992188,37.38131523132324,20.340847969055176,6.841936111450195,38.3809757232666,20.9935450553894,15.688419342041016,49.37744140625,31.91709518432617,10.01,1,78.47,0,85.855,0,1
densenet201,32,mobilenet_v2,4,resnet34,16,mps-uncap,1.0,734.5351231924983,655.4356932394544,1523.6896340572507,44.21591758728027,9.864401817321776,13.230133056640623,45.02496719360352,11.909065246582031,15.22759437561035,53.43127250671387,22.4604606628418,23.517847061157227,94.15,0,20.37,1,15.085,1,2
densenet201,32,mobilenet_v2,4,resnet34,16,mig,1.0,623.6049029717086,988.242657133124,1327.9954150606309,51.790738105773926,4.127264022827148,12.315535545349125,54.01077270507812,4.4116973876953125,13.209638595581056,60.31298637390137,7.854938507080078,16.869068145751953,94.15,0,20.37,0,15.085,1,1
vgg19,2,efficientnet_b6,2,resnet152,8,mps-uncap,1.0,478.08181818843127,87.81173968959004,397.9778095626158,4.770040512084961,23.63200187683105,20.76358795166016,5.188050270080567,24.39924240112305,21.37493133544922,12.174844741821287,33.55121612548828,30.76934814453125,8.855,1,85.575,0,64.155,0,1
vgg19,2,efficientnet_b6,2,resnet152,8,mig,1.0,411.4915965650313,114.1511602789915,303.22131868183124,4.916191101074219,17.744064331054688,26.578807830810547,5.085146427154541,18.644709587097168,27.21824645996093,17.075061798095703,24.37925338745117,39.8101806640625,8.855,1,85.575,0,64.155,0,1
densenet121,32,resnet50,2,vgg19,16,mps-uncap,1.0,525.6319224976543,91.28284176174004,961.1976741530862,63.51985931396484,27.59928703308105,19.60785388946533,64.80116844177246,31.33982658386231,20.86451768875122,66.29061698913574,33.30254554748535,25.47931671142578,59.535,1,24.115,1,41.37,0,2
densenet121,32,resnet50,2,vgg19,16,mig,1.0,969.4286108118116,397.3166810601017,382.3014258659889,33.33024978637695,5.088329315185547,42.1511173248291,35.08154392242432,5.305135250091551,43.43220233917238,44.512033462524414,19.068002700805664,48.31743240356445,59.535,0,24.115,0,41.37,1,1
efficientnet_b6,8,efficientnet_b7,4,squeezenet1_1,4,mps-uncap,1.0,428.00041886071136,155.2257795250286,1497.6140226148134,19.217872619628903,27.074193954467777,3.64375114440918,19.69478845596313,27.671937942504883,4.2667388916015625,28.592348098754883,41.49341583251953,8.863687515258789,87.815,0,107.66,0,8.82,1,1
efficientnet_b6,8,efficientnet_b7,4,squeezenet1_1,4,mig,1.0,361.2892732264465,152.19297975714107,2171.0550518418218,22.27435111999512,26.37476921081543,1.906156539916992,23.21666717529297,27.06551551818848,2.12747573852539,36.290884017944336,40.46058654785156,9.436368942260742,87.815,0,107.66,0,8.82,1,1
resnet101,8,densenet161,4,resnet50,4,mps-uncap,1.0,617.4665857203487,220.71985664604037,643.7414548113715,13.366484642028809,18.785667419433597,6.976604461669922,13.717570304870604,19.20877456665039,7.41802215576172,24.76787567138672,29.51812744140625,18.064022064208984,44.135,0,77.21,0,23.625,0,0
resnet101,8,densenet161,4,resnet50,4,mig,1.0,656.8970208997883,217.789973507308,564.4879115808894,12.35964298248291,18.5546875,7.194232940673829,12.957148551940918,19.11606788635254,7.552947998046875,25.946855545043945,29.82044219970703,20.9650993347168,44.135,0,77.21,0,23.625,0,0
resnet18,32,densenet161,16,mobilenet_v3_small,8,mps-uncap,1.0,3824.6603117260793,469.1121267880064,1088.088734360959,11.072254180908203,35.48388481140137,10.221815109252928,12.248492240905762,36.789374351501465,11.84295654296875,21.009445190429688,42.19698905944824,21.15774154663086,17.955,1,76.965,0,21.385,0,1
resnet18,32,densenet161,16,mobilenet_v3_small,8,mig,1.0,3319.6268120506265,283.22347772401747,1970.9655748557889,10.164499282836914,57.01041221618652,4.126071929931641,11.234319210052494,57.80407905578613,4.300928115844727,17.53711700439453,64.70751762390137,9.483814239501951,17.955,0,76.965,0,21.385,0,0
efficientnet_b5,16,densenet169,16,vgg19,8,mps-uncap,1.0,315.048680958377,237.20533649277536,723.9784153940416,53.02059650421143,70.22092342376709,12.822556495666504,54.09011363983154,72.31821298599243,14.62307929992676,54.80051040649414,75.88624954223633,24.6884822845459,78.61,0,78.47,0,23.275,1,1
efficientnet_b5,16,densenet169,16,vgg19,8,mig,1.0,482.6938556154292,445.5048748486738,348.9343935526079,33.50687026977539,36.2398624420166,23.149538040161133,34.533977508544915,37.57202625274658,23.665943145751957,43.03383827209473,47.56903648376465,32.39583969116211,78.61,0,78.47,0,23.275,1,1
inception_v3,16,efficientnet_b7,8,resnet101,8,mps-uncap,1.0,910.2736344508884,260.9229995069234,456.19258338526606,19.063663482666016,31.663036346435547,18.991947174072266,19.51669931411743,32.16813087463379,19.586715698242188,29.084205627441406,42.01626777648926,29.4039249420166,40.355,0,107.31,0,44.135,0,0
inception_v3,16,efficientnet_b7,8,resnet101,8,mig,1.0,1343.5876596733872,164.24722750651853,415.65910280765866,12.12770938873291,49.00155067443848,19.456148147583008,13.107023239135742,49.93295669555664,20.30993461608887,25.769948959350582,55.97090721130371,32.16266632080078,40.355,0,107.31,0,44.135,0,0
squeezenet1_1,16,mobilenet_v3_small,2,resnet34,2,mps-uncap,1.0,5495.463202874762,477.4842915179125,561.7941009391352,3.160953521728516,4.387140274047852,3.7834644317626953,3.514087200164796,4.506587982177734,3.9005279541015625,14.903068542480469,15.569210052490234,14.40119743347168,9.66,1,20.895,0,13.825,1,2
squeezenet1_1,16,mobilenet_v3_small,2,resnet34,2,mig,1.0,3875.8117272562713,494.7271714743417,533.3537037053034,4.366469383239746,4.125833511352539,3.840208053588867,5.334336757659911,4.307174682617188,4.198384284973145,18.79525184631348,14.873504638671877,18.62931251525879,9.66,1,20.895,0,13.825,1,2
squeezenet1_0,32,vgg13,8,vgg13,8,mps-uncap,1.0,1489.0827785315855,647.9099708024748,656.7068382409203,23.151779174804688,13.74351978302002,13.493585586547852,23.968031406402584,14.790556430816649,14.446244239807127,33.69450569152832,19.44851875305176,18.90897750854492,22.785,1,17.815,1,17.815,1,3
squeezenet1_0,32,vgg13,8,vgg13,8,mig,1.0,2361.195280050115,466.61653748952574,466.205183318614,14.0106201171875,17.370247840881348,17.394351959228516,15.758209228515629,18.037734031677243,17.859106063842777,22.659778594970703,23.12302589416504,20.96724510192871,22.785,0,17.815,1,17.815,1,2
densenet121,8,densenet169,4,efficientnet_b5,8,mps-uncap,1.0,603.4393319714247,219.6442412794501,501.2263306810837,13.965082168579102,19.33929920196533,16.56508445739746,15.611782073974616,20.976414680480957,17.112019062042236,21.729469299316406,26.60226821899414,24.49584007263184,55.685,0,78.855,0,74.76,0,0
densenet121,8,densenet169,4,efficientnet_b5,8,mig,1.0,657.7682977163341,232.28907421487312,297.77900422503325,12.433362007141112,17.609214782714844,27.31564044952393,12.943029403686523,18.321361541748047,28.19126129150391,24.91974830627441,26.256322860717773,41.681766510009766,55.685,0,78.855,0,74.76,0,0
efficientnet_b6,32,densenet201,4,vgg19,16,mps-uncap,1.0,293.1981910641346,38.17011566105655,852.7223764179937,111.604642868042,109.4735622406006,23.079729080200195,112.76984214782716,111.4406442642212,24.70742225646972,118.00718307495116,116.5924072265625,26.78990364074707,140.455,0,95.2,1,41.37,0,1
efficientnet_b6,32,densenet201,4,vgg19,16,mig,1.0,391.69793380913103,192.4597596791604,387.07755891054046,82.18703269958496,21.085047721862797,41.62774085998535,83.97868156433105,22.049427032470703,42.43849277496338,94.5286750793457,26.58534049987793,55.14645576477051,140.455,0,95.2,0,41.37,1,1
resnet18,16,resnet18,8,vgg19,16,mps-uncap,1.0,1193.6962955984516,757.3101444361461,1015.2779288440036,15.102267265319824,13.4638786315918,16.260862350463867,16.15171432495117,14.255082607269284,17.02949285507202,22.72963523864746,20.348072052001957,24.91974830627441,10.535,1,8.96,1,41.37,0,2
resnet18,16,resnet18,8,vgg19,16,mig,1.0,3022.1583821813706,1795.526816773637,380.70571840308594,5.5118560791015625,4.629850387573242,42.39654541015625,6.560401916503913,5.198335647583006,43.7368106842041,10.293960571289062,13.258934020996094,46.96393013000488,10.535,0,8.96,1,41.37,1,2
efficientnet_b6,32,efficientnet_b6,2,squeezenet1_0,16,mps-uncap,1.0,566.8431325522704,40.31410933241964,1702.5000352534566,56.85629844665527,53.85029315948486,15.108561515808104,57.30221748352051,55.48989057540892,16.066288948059086,64.2099380493164,60.5926513671875,24.87659454345703,140.455,0,85.575,0,13.02,1,1
efficientnet_b6,32,efficientnet_b6,2,squeezenet1_0,16,mig,1.0,399.994760203764,112.41441126322393,1545.3518667067367,80.42104244232178,18.0234432220459,10.562515258789062,83.08090448379518,18.806319236755368,11.347060203552244,85.60061454772949,20.014047622680664,15.86461067199707,140.455,0,85.575,0,13.02,1,1
efficientnet_b5,16,densenet121,4,mobilenet_v3_large,8,mps-uncap,1.0,716.0757058482484,273.6286958643076,1255.74218778197,22.7968692779541,16.22004508972168,8.906936645507812,23.10981512069702,16.789727210998535,9.94672298431396,34.012556076049805,22.71246910095215,17.26818084716797,78.61,0,55.545,0,24.71,0,0
efficientnet_b5,16,densenet121,4,mobilenet_v3_large,8,mig,1.0,499.36825410253294,332.7784483326508,1619.4351905157089,32.29508399963379,12.175321578979492,5.023479461669922,33.82528781890869,12.729954719543455,5.284049510955811,45.99761962890625,23.060321807861328,19.876480102539062,78.61,0,55.545,0,24.71,0,0
squeezenet1_0,16,efficientnet_b6,2,vgg13,16,mps-uncap,1.0,1327.170757464834,33.53661095805512,1353.784649094398,13.247013092041016,65.68775177001953,12.255430221557615,14.863312244415289,68.45985412597656,13.30113172531128,21.54684066772461,69.91243362426758,21.985530853271484,13.02,1,85.575,0,30.835,0,1
squeezenet1_0,16,efficientnet_b6,2,vgg13,16,mig,1.0,2456.467767279325,115.07748737014283,534.9367562094369,6.772994995117188,17.618846893310547,30.405235290527347,7.502365112304687,18.38464260101318,31.85111045837402,18.75901222229004,23.958683013916016,33.08749198913574,13.02,1,85.575,0,30.835,1,2
densenet201,8,efficientnet_b5,8,mobilenet_v3_large,8,mps-uncap,1.0,378.1744292851992,472.13408506990976,1438.978764989662,21.726083755493164,17.57533550262451,6.655406951904297,22.42661952972412,19.384424686431885,7.482519149780273,32.732248306274414,30.37381172180176,17.60244369506836,95.76,0,74.76,0,24.71,0,0
densenet201,8,efficientnet_b5,8,mobilenet_v3_large,8,mig,1.0,386.5407441493928,299.3256417493201,1614.1507174622316,20.891571044921875,26.921081542968757,5.028724670410156,22.021126747131348,27.986526489257816,5.343265533447266,33.26249122619629,41.138410568237305,19.86885070800781,95.76,0,74.76,0,24.71,0,0
resnet50,4,inception_v3,2,resnet152,2,mps-uncap,1.0,793.8791477725803,221.81503636255133,141.57856236662448,5.314111709594727,9.15670394897461,14.438152313232422,5.800235271453857,9.469294548034668,14.917540550231934,18.973350524902344,21.58212661743164,25.120019912719727,23.625,0,40.18,0,63.56,0,0
resnet50,4,inception_v3,2,resnet152,2,mig,1.0,800.7067105645388,221.6221424272861,145.01338129847315,5.113124847412109,9.542226791381836,13.943195343017578,5.318641662597656,9.929389953613285,14.4608736038208,15.38991928100586,23.072004318237305,22.958755493164062,23.625,0,40.18,0,63.56,0,0
vgg16,4,alexnet,16,resnet18,32,mps-uncap,1.0,533.7773205133649,4129.504449741913,2988.9728393014734,8.820748329162598,5.316019058227539,11.66980266571045,9.834299087524409,6.873683929443357,12.67824172973633,18.876314163208008,12.17508316040039,19.91891860961914,11.515,1,6.755,1,17.955,1,3
vgg16,4,alexnet,16,resnet18,32,mig,1.0,549.3810826407347,3960.997031220348,2062.7244253841595,7.451057434082031,4.364943504333496,16.177940368652344,7.769241333007812,5.178828239440918,17.757778167724602,14.452695846557615,13.57889175415039,24.47652816772461,11.515,1,6.755,1,17.955,1,3
alexnet,16,densenet201,4,vgg13,4,mps-uncap,1.0,4939.744974118217,123.75986194896224,882.403195544642,3.695011138916016,34.15508270263672,4.929780960083008,4.075636863708496,35.369884967803955,5.409035682678224,16.41988754272461,41.66817665100098,16.010284423828125,6.755,1,95.2,0,10.01,1,2
alexnet,16,densenet201,4,vgg13,4,mig,1.0,5496.979906824002,193.3113328308803,407.28731110035216,3.113269805908203,21.82991504669189,10.01746654510498,4.110362529754644,22.597684860229485,10.540044307708738,18.078088760375977,32.537221908569336,22.20463752746582,6.755,1,95.2,0,10.01,1,2
vgg16,32,squeezenet1_0,32,vgg11,2,mps-uncap,1.0,1118.105694737666,1118.1047227414929,187.39823566361116,29.150724411010746,29.152870178222656,19.534134864807125,30.004262924194336,30.044496059417725,21.25918149948121,40.21739959716797,38.52295875549317,22.96686172485352,67.62,0,22.785,1,5.53,1,2
vgg16,32,squeezenet1_0,32,vgg11,2,mig,1.0,727.2073310330276,1463.3020934577376,426.6022843515972,44.56295967102051,22.33424186706543,4.754304885864258,47.4418830871582,24.723796844482425,4.9480676651001,48.91538619995117,26.97181701660156,9.848833084106444,67.62,0,22.785,1,5.53,1,2
alexnet,4,densenet169,4,squeezenet1_1,2,mps-uncap,1.0,4300.695845208118,234.20958562585457,1117.3522684440877,1.0471343994140625,17.23790168762207,1.88899040222168,1.2187957763671875,17.77111053466797,2.117633819580078,13.371706008911133,25.593280792236328,8.31294059753418,3.57,1,78.855,0,8.68,0,1
alexnet,4,densenet169,4,squeezenet1_1,2,mig,1.0,3124.248310256306,231.96674852600725,1170.5701986476515,1.3480186462402344,17.465901374816895,1.7337799072265625,1.7066001892089844,18.37496757507324,1.826763153076172,17.2882080078125,27.476072311401367,15.449285507202148,3.57,1,78.855,0,8.68,1,2
mobilenet_v3_small,32,densenet161,2,densenet201,8,mps-uncap,1.0,6596.142238840477,116.0453948779958,383.3105703438881,5.768299102783203,17.713069915771484,21.14100456237793,6.439685821533203,18.240559101104736,21.77317142486572,16.074180603027344,28.397798538208008,31.569719314575195,20.23,0,78.12,0,95.76,0,0
mobilenet_v3_small,32,densenet161,2,densenet201,8,mig,1.0,6523.6151157532095,120.81567742083642,321.0913461484766,5.262517929077149,16.783666610717773,25.15895366668701,6.672921180725098,17.505679130554203,26.083850860595703,9.763240814208984,22.80735969543457,32.61160850524902,20.23,0,78.12,0,95.76,0,0
squeezenet1_0,32,resnet152,8,squeezenet1_1,32,mps-uncap,1.0,2738.631325473842,228.50277523457663,2746.2687163470846,12.771916389465332,36.46230697631836,12.675142288208008,13.985629081726072,43.64013671874999,14.0257453918457,18.57519149780273,47.76906967163086,17.601966857910156,22.785,0,64.155,0,15.995,1,1
squeezenet1_0,32,resnet152,8,squeezenet1_1,32,mig,1.0,2395.422408590336,299.9289818328444,2618.2858505430845,14.095497131347656,27.04160213470459,12.940835952758787,15.530338287353516,27.79747009277344,14.294469356536863,18.20659637451172,34.38282012939453,16.573429107666016,22.785,0,64.155,0,15.995,1,1
resnet50,16,densenet121,8,resnet34,4,mps-uncap,1.0,1501.8320006156096,401.7748647559509,666.225076792395,11.358976364135742,20.56434154510498,7.267236709594727,11.675217151641844,21.01269245147705,8.290600776672363,22.43661880493164,31.89277648925781,15.690803527832031,26.39,0,55.685,0,13.72,1,1
resnet50,16,densenet121,8,resnet34,4,mig,1.0,1104.2276588473403,536.6471866435874,843.6112709631886,14.783143997192385,15.195608139038086,4.857778549194336,15.671730041503906,15.788459777832031,5.280244350433348,27.957916259765625,30.8229923248291,19.449949264526367,26.39,1,55.685,0,13.72,1,2
squeezenet1_1,16,squeezenet1_1,16,vgg13,4,mps-uncap,1.0,2487.3386138359674,2681.576266992807,757.5266301650898,7.332134246826172,6.623983383178711,6.019330024719238,8.114223480224611,7.445335388183593,6.667933464050292,17.525196075439453,15.141963958740234,15.70725440979004,9.66,1,9.66,1,10.01,1,3
squeezenet1_1,16,squeezenet1_1,16,vgg13,4,mig,1.0,3771.981479196556,2526.0631751038886,404.2000339524296,4.575252532958984,6.730961799621582,10.08009910583496,5.335402488708497,7.660074234008787,10.524778366088867,12.10331916809082,14.70661163330078,19.32835578918457,9.66,1,9.66,1,10.01,1,3
vgg16,32,squeezenet1_0,16,vgg13,2,mps-uncap,1.0,1247.0315064195486,728.8555474263383,157.5175739727377,26.2009859085083,25.53033828735352,20.877647399902344,27.060914039611816,26.45729541778564,21.65338516235352,34.54709053039551,32.69052505493164,27.17876434326172,67.62,0,13.02,1,6.755,1,2
vgg16,32,squeezenet1_0,16,vgg13,2,mig,1.0,727.2008051348627,1478.5744584688375,332.6347051963183,44.51694488525391,11.075735092163086,6.082057952880859,45.79022407531738,11.90805435180664,6.357424259185787,48.02608489990234,16.81208610534668,13.508081436157228,67.62,0,13.02,1,6.755,1,2
densenet161,16,densenet121,4,inception_v3,2,mps-uncap,1.0,691.5203188269238,277.78623501010657,173.14149146416185,24.20125007629395,16.21270179748535,13.820552825927736,25.21697759628295,17.557544708251946,14.763422012329102,30.712366104125977,20.07389068603516,17.87590980529785,76.965,0,55.545,0,40.18,0,0
densenet161,16,densenet121,4,inception_v3,2,mig,1.0,463.7882759830636,334.1608503507561,230.43845287915389,35.511183738708496,12.222862243652344,8.871793746948242,36.45614862442016,12.728891372680664,9.267728328704834,48.50149154663086,19.19746398925781,22.048473358154297,76.965,0,55.545,0,40.18,0,0
vgg16,8,densenet169,16,resnet101,8,mps-uncap,1.0,948.755560391079,280.06907219036395,267.93715618174355,9.564423561096191,58.53457450866699,32.09414482116699,10.70507287979126,59.23841476440429,33.11429977416992,21.082162857055664,63.20476531982422,39.153099060058594,20.475,1,78.47,0,44.135,0,1
vgg16,8,densenet169,16,resnet101,8,mig,1.0,640.2631563687021,441.0312863005976,403.305727879118,12.697339057922363,36.553144454956055,20.06208896636963,13.202011585235596,38.03672790527344,20.828890800476078,23.92864227294922,46.346187591552734,33.608436584472656,20.475,1,78.47,0,44.135,0,1
vgg13,32,vgg11,2,vgg16,2,mps-uncap,1.0,1579.8322028360133,191.30972938825337,107.9643415403472,20.68567276000977,17.029285430908203,20.45831680297852,21.33011817932129,17.641706466674805,20.76878070831299,32.41086006164551,27.538299560546875,30.85517883300781,57.4,0,5.53,1,7.77,1,2
vgg13,32,vgg11,2,vgg16,2,mig,1.0,867.5445104225073,426.1414790396185,281.85177182699056,37.31513023376465,4.758834838867188,7.167816162109375,39.00718688964844,5.008325576782228,7.424716949462888,40.55380821228027,17.454147338867188,18.88918876647949,57.4,0,5.53,1,7.77,1,2
resnet18,32,resnet18,32,resnet18,4,mps-uncap,1.0,3205.9507896372984,3205.9516999347297,853.9893022949313,10.652852058410645,10.661745071411136,7.938623428344727,11.271800994873049,11.35040044784546,8.49635124206543,21.309852600097656,21.25787734985352,18.56374740600586,17.955,1,17.955,1,8.295,1,3
resnet18,32,resnet18,32,resnet18,4,mig,1.0,3277.7148593432275,2107.6476811499524,1405.9568267578466,10.391712188720703,15.89093208312988,2.986907958984375,11.584339141845703,18.400115966796868,3.3049011230468754,15.097618103027344,26.720762252807617,10.071039199829102,17.955,0,17.955,1,8.295,1,2
